v_R_System.Name0,v_GS_NETWORK_ADAPTER_CONFIGURATION.MACAddress0,v_GS_OPERATING_SYSTEM.Caption0,v_R_System.Resource_Domain_OR_Workgr0,v_GS_NETWORK_ADAPTER_CONFIGURATION.IPAddress0,v_GS_PC_BIOS.SerialNumber0,v_GS_SYSTEM_ENCLOSURE.ChassisTypes0,v_R_System.Client_Version0,v_R_System.FQDN,v_GS_NETWORK_ADAPTER_CONFIGURATION.DNSHostName0,v_GS_WORKSTATION_STATUS.LastHWScan,v_GS_COMPUTER_SYSTEM.UserName0,v_R_System.ResourceID,v_GS_COMPUTER_SYSTEM_PRODUCT.UUID0,v_GS_Operating_Status
LT-IT106,00:C1:EC:2B:51:8A,Windows Server 2019 Standard,CONTOSO,,7IS5GHJF,10,5.00.9049.1000,lt-it106.contoso.local,lt-it106,05-04-2025 18:23,FABRIKAM\rebekah.spencer,16770607,160F3C99-52DD-45A3-BE7C-C7FA9B77A2CF,Operational
LT-IT191,15:D4:6D:92:4F:50,Windows Server 2022 Std,FABRIKAM,10.1.21.159,XU700LTP,8,5.00.9040.1001,lt-it191.fabrikam.local,lt-it191,25-03-2025 11:23,CONTOSO\danielle.brown,16794588,2BA7960C-6803-4D9B-A6C1-C28C398AA099,Operational
WS-IT187,1D:FC:CD:09:A9:B3,Windows Server 2019 Standard,FABRIKAM,10.1.11.177,LFO160N,7,5.00.9049.1000,ws-it187.fabrikam.local,ws-it187,11-04-2025 19:41,,16745048,074D2B41-084B-49B7-B84B-AB1143A6449B,Operational
LT-IT205,5C:1A:E4:91:F2:7B,Windows Server 2019 Standard,CORP,10.1.21.156,ANKUR4DM,14,5.00.9040.1001,lt-it205.corp.local,lt-it205,22-04-2025 10:32,FABRIKAM\jesus.robinson,16752379,BE1DD30A-11DF-449C-9A9B-805FD9D1B13C,Operational
LT-IT344,6D:F9:98:A7:E4:0F,Win Srv 2022 Standard,FABRIKAM,10.1.21.155,UL7HEIT,14,5.00.9049.1000,lt-it344.fabrikam.local,,25-03-2025 17:06,CORP\james.tucker,16778267,7E9C7F6A-6BFB-4FE2-860D-89DAD731C8AC,Operational
,D9:74:5D:D2:B4:24,Windows Server 2019 Standard,CORP,10.1.21.154,TUFLUL9T,8,5.00.9049.1000,lt-it166.corp.local,lt-it166,30-03-2025 14:20,CONTOSO\joseph.ward,16718946,3D4AE4F0-89D0-4721-8BC9-65710113B472,Operational
LT-IT271,A0:6C:F4:77:B4:D5,Win Srv 2022 Standard,CONTOSO,10.1.21.153,Z1STOPK,14,5.00.9049.1000,lt-it271.contoso.local,lt-it271,22-04-2025 08:15,CORP\gary.moody,16709920,74CB0A2F-695C-4E46-9100-DCB0EBD1B7ED,Operational
LT-IT258,,Windows Server 2019 Standard,FABRIKAM,10.1.21.152,DMG5OL4,9,5.00.9040.1001,lt-it258.fabrikam.local,lt-it258,,CONTOSO\david.turner,16767820,C5B2673B-66C0-4651-93CD-6909F9E1CFD7,Operational
WS-IT152,BD:D5:82:92:AE:CC,Windows Server 2019 Standard,FABRIKAM,10.1.11.178,3CURMHX,4,5.00.9049.1000,ws-it152.fabrikam.local,ws-it152,06-04-2025 19:28,CORP\stephanie.gonzalez,16734715,46D8CCB9-FCA0-445F-AB23-8383AE6835CD,Operational
WS-IT195,EC:17:C9:8B:08:1A,Win Srv 2022 Standard,CORP,10.1.11.179,BRJ6FOI2R6,,5.00.9049.1000,ws-it195.corp.local,ws-it195,07-04-2025 14:21,FABRIKAM\timothy.kim,16744100,1056F336-2705-4F14-885E-AE93946F9DB1,Operational
LT-IT031,15:F4:E6:BB:5B:8F,Windows Server 2022 Std,,10.1.21.151,XWMMSP6W2Z,14,5.00.9049.1000,lt-it031.corp.local,lt-it031,07-04-2025 12:53,CORP\jennifer.morales,16737394,495B0118-79B1-40AC-A1AD-7F89E71C2D07,Operational
WS-IT712,34:46:D1:39:81:B6,Win Srv 2022 Standard,CONTOSO,10.1.11.176,D66XJCEU,17,5.00.9049.1000,ws-it712.contoso.local,,23-03-2025 09:41,FABRIKAM\jill.mitchell,16787851,E73CD020-3AFE-4D32-88E2-74948D7DB268,Operational
,AC:93:12:F7:38:C9,Windows Server 2022 Std,CONTOSO,10.1.11.175,PPIEH4BH,15,5.00.9049.1000,ws-it474.contoso.local,ws-it474,17-04-2025 18:20,CORP\lisa.taylor,16764685,C93B8AC7-64DC-45A4-9691-68CA318CE32E,Operational
WS-IT404,01:A3:75:9B:BD:1D,Windows Server 2022 Std,CONTOSO,10.1.11.174,1YIFV2U1,3,5.00.9049.1000,ws-it404.contoso.local,ws-it404,10-04-2025 08:51,CORP\rachael.hudson,16708573,FF311312-4370-47DC-916C-1E5BB9E66D92,Operational
LT-IT044,88:C4:D6:C2:C3:74,Windows Server 2019 Standard,CORP,10.1.21.150,VD699LIDPD,14,5.00.9040.1001,lt-it044.corp.local,lt-it044,19-04-2025 11:27,FABRIKAM\andrea.hart,16778616,AC4547A3-56D4-4A1E-AD4F-89A2FE0E1AE2,Operational
LT-IT212,E1:F3:F1:7A:55:78,Win Srv 2022 Standard,,10.1.21.147,U6CU5MZ,14,5.00.9049.1000,lt-it212.fabrikam.local,lt-it212,10-04-2025 16:32,FABRIKAM\jason.mack,16764845,B90D2047-DCD7-4B9F-AFF8-CEF4CE66FDCC,Operational
WS-IT628,48:42:35:32:E0:FB,Windows Server 2019 Standard,FABRIKAM,10.1.11.173,H6U7665E,6,5.00.9040.1001,ws-it628.fabrikam.local,ws-it628,,,16706168,,Operational
WS-IT471,,Windows Server 2019 Standard,CONTOSO,10.1.11.172,1MLHSRENDD,15,5.00.9049.1000,ws-it471.contoso.local,ws-it471,04-04-2025 07:45,CONTOSO\johnny.clark,16751191,D0C115E7-9014-49F6-BAE9-90AC0A1201A2,Operational
SRV-SQL12,A5:59:53:72:52:7B,Windows Server 2022 Standard,,10.1.2.39,VG2N5PB,17,5.00.9049.1000,srv-sql12.corp.local,srv-sql12,31-03-2025 13:32,SYSTEM,,4BACA025-9FD5-4B4A-8141-E316EB27AFE5,Operational
LT-IT287,,Windows Server 2019 Standard,,10.1.21.148,ALUO221AHO,8,5.00.9049.1000,lt-it287.contoso.local,lt-it287,11-04-2025 17:17,CONTOSO\kathleen.mcconnell,16744465,C02FC12E-0083-4120-B2F3-8F571F18BD3F,Operational
LT-IT109,4C:F9:B0:3B:7A:F4,Windows Server 2022 Std,FABRIKAM,10.1.21.149,RE4ZUL2XRL,14,5.00.9049.1000,lt-it109.fabrikam.local,lt-it109,08-04-2025 08:55,CORP\samantha.campbell,16747679,BEC7753B-AD3A-4B16-ADDD-9D64A2D55C82,Operational
LT-IT230,79:5D:70:91:37:3C,Windows Server 2019 Standard,CONTOSO,10.1.21.146,T0YBH237,10,,lt-it230.contoso.local,lt-it230,04-04-2025 16:43,,16797315,B3B3C2A9-958D-4A16-8FA6-4813A3DA78D4,Operational
WS-IT251,81:5F:F7:75:72:1B,Windows Server 2019 Standard,CONTOSO,10.1.11.171,0BDLP97J,,5.00.9040.1001,ws-it251.contoso.local,ws-it251,22-04-2025 16:20,FABRIKAM\linda.williams,,41E72C8F-789A-499F-B24C-765D0B905E5E,Operational
TB-IT22,B5:E2:B5:63:3B:9E,Win Srv 2022 Standard,CONTOSO,10.1.31.35,12AQQCBN,11,5.00.9049.1000,tb-it22.contoso.local,tb-it22,20-04-2025 09:41,FABRIKAM\robert.chapman,16760654,2D7BE68A-A1AC-4788-8BE2-4C04B2B2F058,Operational
WS-IT569,65:DF:3E:12:83:41,Windows Server 2019 Standard,CONTOSO,10.1.11.170,EEQB8JZD,6,5.00.9040.1001,ws-it569.contoso.local,ws-it569,27-03-2025 09:39,CORP\troy.fitzgerald,16717846,58979058-B921-4BB7-9CAE-0A317E6E6C4F,Operational
WS-IT063,8C:FA:85:FE:42:93,Windows Server 2019 Standard,CONTOSO,10.1.11.187,RQ1GDXND,17,5.00.9049.1000,ws-it063.contoso.local,ws-it063,18-04-2025 11:44,FABRIKAM\phillip.thompson,16717976,6AF2F791-8F33-425C-9874-30BB12A8FC48,Operational
LT-IT235,05:66:8F:55:C3:D8,Windows Server 2019 Standard,CONTOSO,10.1.21.145,96T3E2H0,8,5.00.9040.1001,,lt-it235,01-04-2025 15:02,CONTOSO\sarah.wise,16747687,C3353720-F022-4289-8F41-182AF3941B0C,Operational
WS-IT126,3D:44:84:52:0D:47,Windows Server 2019 Standard,CORP,10.1.11.188,I4TPS6JC,6,5.00.9040.1001,ws-it126.corp.local,ws-it126,18-04-2025 13:40,FABRIKAM\anna.keller,16787212,879595AC-1749-41B5-9021-55F15B4EB956,Operational
LT-IT165,DC:15:EA:70:6C:37,Windows Server 2019 Standard,CORP,10.1.21.144,33378PZ,14,5.00.9049.1000,lt-it165.corp.local,lt-it165,23-03-2025 18:04,FABRIKAM\rachel.lewis,16735428,E7A13BA8-0687-429A-B887-52D0686135E3,Operational
WS-IT191,,Win Srv 2022 Standard,CONTOSO,10.1.11.189,FGS3B6CF,,5.00.9049.1000,ws-it191.contoso.local,ws-it191,24-03-2025 14:32,,16746284,FBFAD0FA-A33B-41C7-8B72-069BF9662B68,Operational
SRV-SQL42,B1:7A:2E:8C:F2:C3,Windows Server 2022 Standard,CONTOSO,10.1.2.36,AJEOPKQWFE,17,5.00.9049.1000,srv-sql42.contoso.local,srv-sql42,15-04-2025 10:08,SYSTEM,16707929,5DDD59CC-2FFF-48EC-AE43-6C258E9D665E,Operational
LT-IT326,A8:2B:65:30:26:AE,Windows Server 2019 Standard,CORP,,L7S97AJY,9,5.00.9049.1000,lt-it326.corp.local,lt-it326,,FABRIKAM\justin.mcdaniel,16788342,A5734F1B-6DA2-487E-99BE-71F81C797FAA,Operational
LT-IT027,58:66:BE:D7:00:5F,Win Srv 2022 Standard,FABRIKAM,10.1.21.142,TH6B6LHR,14,5.00.9049.1000,lt-it027.fabrikam.local,lt-it027,08-04-2025 19:41,FABRIKAM\regina.peters,16778443,A7076F11-646E-45DF-804D-20F082DEEEBC,Operational
WS-IT541,68:DA:34:99:24:FC,Win Srv 2022 Standard,CONTOSO,10.1.11.186,SN2N6OSMZX,3,,ws-it541.contoso.local,ws-it541,14-04-2025 07:37,CORP\noah.ferguson,16743492,B6F4C409-29CB-428B-B51F-34BEB0DFF7DE,Operational
WS-IT009,75:9F:B0:FB:51:1B,Windows Server 2022 Std,,10.1.11.185,6CJNBFUFO0,15,5.00.9049.1000,ws-it009.corp.local,ws-it009,30-03-2025 15:07,,16796110,FCEDB214-078D-4837-96FB-EFEFDACE8EDF,Operational
WS-IT293,94:04:BE:33:54:F0,Win Srv 2022 Standard,FABRIKAM,,CJ0NCVAR,5,5.00.9049.1000,ws-it293.fabrikam.local,ws-it293,27-03-2025 07:59,FABRIKAM\mark.robinson,16750914,074939E0-32BA-474B-B5D5-6F429C448131,Operational
LT-IT149,71:46:7E:1F:2E:84,Windows Server 2022 Std,CONTOSO,,ZOCJX70,14,5.00.9040.1001,lt-it149.contoso.local,lt-it149,21-04-2025 14:07,FABRIKAM\michelle.henderson,16702284,2FC38003-2E9F-4205-9943-400D37760F79,Operational
LT-IT312,D4:DE:01:42:EE:79,Windows Server 2019 Standard,CORP,10.1.21.137,IRY500Q,14,5.00.9040.1001,lt-it312.corp.local,lt-it312,30-03-2025 07:37,,16716739,,Operational
LT-IT217,A8:5D:69:06:DE:A2,Windows Server 2019 Standard,CONTOSO,,TPGR50F,14,5.00.9049.1000,lt-it217.contoso.local,lt-it217,26-03-2025 17:12,CORP\heather.nguyen,16708525,C0619A65-1C60-4481-B4AB-DC84E58F4185,Operational
,41:62:B3:21:B8:24,Windows Server 2019 Standard,WORKGROUP,10.1.2.35,C7AP1SG,20,5.00.9040.1001,SRV-SQL55,srv-sql55,05-04-2025 17:29,SYSTEM,16763688,993055EE-B5B6-4A97-8AF4-A72FAC60997A,Operational
TB-IT14,38:B2:FB:BC:4C:45,Windows Server 2022 Std,CORP,10.1.31.34,BY69RCTV,13,5.00.9049.1000,tb-it14.corp.local,tb-it14,22-04-2025 15:46,FABRIKAM\martin.estes,16746305,296E746F-ECC7-4A9C-BD89-F5CCF85BA242,Operational
WS-IT483,21:0C:03:B2:A2:9D,Windows Server 2019 Standard,CONTOSO,10.1.11.183,1R4F7O1XV3,5,5.00.9040.1001,ws-it483.contoso.local,ws-it483,13-04-2025 10:11,CONTOSO\michael.baker,16749428,AF3C99D3-DF9A-4A6F-A063-F2A91BC48B4B,Operational
WS-IT410,41:B1:DA:AE:35:21,Windows Server 2019 Standard,FABRIKAM,10.1.11.182,JNN9L4D9UG,,5.00.9040.1001,ws-it410.fabrikam.local,ws-it410,25-03-2025 12:33,FABRIKAM\joseph.beasley,16759396,9DF96200-3A9B-454B-97E6-A22302AAFE66,Operational
,49:9E:C8:11:BB:3D,Win Srv 2022 Standard,FABRIKAM,10.1.11.181,8JYQ8GQVQP,5,5.00.9049.1000,ws-it281.fabrikam.local,ws-it281,06-04-2025 15:29,CONTOSO\nicholas.nolan,16747066,9655FF2A-5142-4B12-9AA5-CCC1009E6FF9,Operational
LT-IT128,9C:95:10:35:21:09,Windows Server 2019 Standard,CORP,10.1.21.139,I3CC92C269,9,5.00.9040.1001,lt-it128.corp.local,lt-it128,05-04-2025 07:52,FABRIKAM\andrew.decker,16729120,1C77EB0E-18FE-458F-B951-864284EEDD53,Operational
TB-IT38,,Win Srv 2022 Standard,FABRIKAM,10.1.31.33,77509216796,13,,tb-it38.fabrikam.local,tb-it38,20-04-2025 19:31,FABRIKAM\james.shaw,16774646,78D0C91A-8632-4919-A6B0-C87EEF737326,Operational
WS-IT095,10:EA:80:64:D4:B5,Windows Server 2022 Std,FABRIKAM,10.1.11.180,CKYAFPNA,4,5.00.9049.1000,ws-it095.fabrikam.local,ws-it095,11-04-2025 13:47,,16786247,5764C75B-71A7-4645-A7D4-5C846340B626,Operational
WS-IT367,C9:EC:BB:9B:88:8E,Windows Server 2019 Standard,WORKGROUP,10.1.11.197,TLQOT0ENV4,5,5.00.9049.1000,WS-IT367,ws-it367,21-04-2025 13:04,CONTOSO\grant.ware,16713740,D7F2E6AC-94B0-49F5-87DD-CDE80E0CA0A8,Operational
LT-IT286,10:F3:B2:89:B8:2A,Windows Server 2022 Std,CONTOSO,10.1.21.136,VLR9BOMF,10,5.00.9040.1001,lt-it286.contoso.local,lt-it286,29-03-2025 13:49,CORP\christina.murphy,16770702,7BCD6140-29D2-4A6C-8799-102227DBC2A6,Operational
SRV-SQL25,34:EA:68:EB:65:6A,Windows Server 2022 Standard,CONTOSO,10.1.2.34,2KCLZ8CCNE,17,5.00.9049.1000,srv-sql25.contoso.local,srv-sql25,24-03-2025 16:18,SYSTEM,16766684,A7F17942-AD6F-43FE-BBE1-9BAFE427D546,Operational
LT-IT176,04:C3:9D:EC:13:75,Windows Server 2019 Standard,WORKGROUP,10.1.21.135,X7P7G4Q427,10,5.00.9040.1001,LT-IT176,lt-it176,16-04-2025 15:19,,16765102,29BD4671-52D2-4D18-8D12-EB225A884166,Operational
WS-IT557,0C:91:79:FA:F4:F2,Win Srv 2022 Standard,CONTOSO,10.1.11.199,2BVZ2R72,4,5.00.9040.1001,ws-it557.contoso.local,ws-it557,19-04-2025 13:34,CONTOSO\angel.hamilton,16778650,DD7013F6-4370-44D1-BBA2-62A05ADD9F0D,Operational
LT-IT228,A5:40:20:67:4F:47,Windows Server 2019 Standard,CONTOSO,10.1.21.134,SD0UT8DJ35,10,5.00.9049.1000,lt-it228.contoso.local,lt-it228,21-04-2025 14:15,,16790927,768440E6-74C7-4D2B-A536-695B1149D36A,Operational
WS-IT143,89:03:AC:48:AB:0F,Win Srv 2022 Standard,,10.1.11.196,N6TNY6TTES,5,,ws-it143.contoso.local,ws-it143,24-03-2025 12:33,CONTOSO\anthony.wyatt,16757840,C39A66B3-59A3-465D-8B36-33306D3E703E,Operational
LT-IT004,F5:1C:C3:CE:44:2C,Windows Server 2022 Std,CORP,10.1.21.133,RJB81P4,14,5.00.9049.1000,lt-it004.corp.local,lt-it004,22-04-2025 13:20,CONTOSO\anthony.lawson,16755726,,Operational
WS-IT364,F1:91:45:90:43:E6,Win Srv 2022 Standard,FABRIKAM,10.1.11.194,HKKVYI4Q,15,5.00.9049.1000,ws-it364.fabrikam.local,ws-it364,01-04-2025 08:20,CONTOSO\marilyn.larson,16701152,F5393561-0014-46EF-B6EB-47FBE5767A92,Operational
WS-IT254,95:A4:00:E6:48:57,Windows Server 2022 Std,FABRIKAM,10.1.11.193,5TOQWMSHJM,6,5.00.9040.1001,ws-it254.fabrikam.local,ws-it254,22-04-2025 08:29,FABRIKAM\james.johnson,16791679,AD144C0B-DBF7-4B11-AD05-0F5A206110EF,Operational
WS-IT108,E1:9A:87:79:53:65,Win Srv 2022 Standard,CONTOSO,10.1.11.192,98YJPYA9,5,5.00.9040.1001,ws-it108.contoso.local,ws-it108,15-04-2025 18:15,FABRIKAM\jordan.lara,16704911,B5F97AF3-8D2F-4359-AA2D-FE4AF1B687EE,Operational
WS-IT059,,Windows Server 2022 Std,CONTOSO,10.1.11.191,EDQM6W3,,5.00.9040.1001,ws-it059.contoso.local,ws-it059,16-04-2025 15:32,CONTOSO\kristopher.rogers,16719186,2510C57F-2687-4768-8E45-9E526590436F,Operational
WS-IT625,35:65:66:A2:38:73,Windows Server 2022 Std,FABRIKAM,10.1.11.190,KF0824X,15,5.00.9040.1001,ws-it625.fabrikam.local,ws-it625,08-04-2025 12:44,CORP\kevin.carrillo,16717816,0C166304-834C-48FD-8E1D-919D67147F95,Operational
LT-IT152,74:F6:15:6E:BB:3B,Windows Server 2019 Standard,CORP,10.1.21.132,XL23S1BRAL,14,,lt-it152.corp.local,lt-it152,21-04-2025 08:34,CONTOSO\andre.boyd,16737728,1DC44900-CB26-4170-8645-766FBEDD78E8,Operational
WS-IT440,6C:00:D7:C4:42:FF,Windows Server 2019 Standard,FABRIKAM,10.1.11.169,8DJFOF5,5,5.00.9049.1000,ws-it440.fabrikam.local,ws-it440,31-03-2025 11:52,FABRIKAM\jessica.allen,16727284,E4787FE7-BC0A-42FC-99D6-A8EABC83B04A,Operational
WS-IT056,D4:2C:E0:3C:09:23,Windows Server 2019 Standard,CONTOSO,10.1.11.166,6WPD0JK,3,5.00.9049.1000,ws-it056.contoso.local,ws-it056,,FABRIKAM\cesar.lopez,16712596,22E8D9AE-E5E6-4D12-AB21-790EC12A0F7A,Operational
SRV-SQL51,BD:88:39:AF:81:2C,Windows Server 2022 Standard,FABRIKAM,10.1.2.33,6OQTXQOSZ8,,5.00.9049.1000,srv-sql51.fabrikam.local,srv-sql51,13-04-2025 10:49,SYSTEM,16767990,873C00B4-F4EC-465A-B744-60E9A82AA38B,Operational
LT-IT268,,Win Srv 2022 Standard,FABRIKAM,10.1.21.131,LLZU68V,9,5.00.9040.1001,lt-it268.fabrikam.local,,05-04-2025 07:03,CONTOSO\jennifer.white,16769973,3D134731-D6BE-4240-8E74-72E39A5F3D80,Operational
LT-IT018,49:50:F3:C3:72:B6,Win Srv 2022 Standard,FABRIKAM,10.1.21.130,J0H0HLKL,14,5.00.9040.1001,lt-it018.fabrikam.local,lt-it018,18-04-2025 18:22,,16775912,86B38AC0-79E9-41E6-B111-A23AFB04244D,Operational
WS-IT650,A0:C0:B5:04:2F:32,Win Srv 2022 Standard,CONTOSO,10.1.11.164,JC96BZ741D,17,5.00.9040.1001,ws-it650.contoso.local,ws-it650,30-03-2025 08:10,FABRIKAM\misty.weaver,16756549,39A8CDA9-6870-4780-A992-F9C39ADBC464,Operational
LT-IT175,68:DA:05:89:69:33,Win Srv 2022 Standard,FABRIKAM,10.1.21.127,E508K6M5,8,5.00.9049.1000,lt-it175.fabrikam.local,lt-it175,31-03-2025 10:57,,16781396,4CCCC102-6050-4B1B-83FF-80C59E8A313A,Operational
WS-IT233,2D:8E:DC:1E:5F:4E,Windows Server 2019 Standard,FABRIKAM,10.1.11.163,0I51V87F,5,5.00.9049.1000,ws-it233.fabrikam.local,ws-it233,19-04-2025 15:06,,16745159,DA0F34A1-7BA7-4678-A12F-DA2DB4FEBB74,Operational
WS-IT512,51:59:46:B4:EB:D9,Windows Server 2022 Std,FABRIKAM,10.1.11.162,FMESHUG8,7,5.00.9049.1000,ws-it512.fabrikam.local,ws-it512,30-03-2025 19:20,CONTOSO\samantha.kennedy,16700813,D1600510-B419-4E8A-AA58-4709C920E7D1,Operational
SRV-SQL48,D4:A8:31:37:0A:7A,Windows Server 2022 Standard,CORP,10.1.2.32,TDDQ3C09B1,18,,srv-sql48.corp.local,srv-sql48,,SYSTEM,16763613,659FD4B5-7FA7-469B-A2A2-41206C46476C,Operational
LT-IT035,F1:BB:4B:64:EF:8C,Windows Server 2019 Standard,CONTOSO,10.1.21.128,OKSCT3O,10,5.00.9049.1000,lt-it035.contoso.local,lt-it035,13-04-2025 11:49,CORP\danielle.jones,16761298,10281584-899A-4843-B19C-CCCA706E57F3,Operational
WS-IT529,60:81:6B:97:06:56,Windows Server 2022 Std,CORP,10.1.11.161,QLSKN3GK,17,5.00.9049.1000,ws-it529.corp.local,ws-it529,05-04-2025 12:37,FABRIKAM\laura.rojas,16778716,DE71DAA6-D4F4-4CA0-BA3D-24A62C480169,Operational
SRV-SQL46,F9:5F:53:8D:19:A4,Windows Server 2022 Standard,CONTOSO,10.1.2.31,RD974B0S5B,17,5.00.9049.1000,srv-sql46.contoso.local,,19-04-2025 10:23,SYSTEM,16796116,A3B191EF-313E-4B6E-B4D0-2C37A17FCC1D,Operational
,21:9D:0C:C3:6E:CC,Windows Server 2019 Standard,FABRIKAM,10.1.11.160,CKNRPLLL,3,5.00.9049.1000,ws-it102.fabrikam.local,ws-it102,16-04-2025 17:19,CONTOSO\jocelyn.page,16762516,5B79E9F8-5F5E-4AC0-A81D-FFD770436953,Operational
WS-IT652,B5:31:0F:B8:BB:CE,Windows Server 2019 Standard,CORP,10.1.11.157,8TNBU8CE,7,5.00.9049.1000,ws-it652.corp.local,ws-it652,19-04-2025 08:56,CORP\zoe.glenn,16736430,,Operational
WS-IT174,F4:17:CA:B4:81:65,Windows Server 2019 Standard,CONTOSO,10.1.11.158,QDBX0AI,6,5.00.9049.1000,ws-it174.contoso.local,ws-it174,04-04-2025 16:33,CORP\joseph.bowman,16765326,C6872489-862B-45CA-87E5-5DAA7632BE6D,Operational
WS-IT090,79:00:B6:79:04:7F,Win Srv 2022 Standard,CORP,10.1.11.159,R3ZAC5I,4,5.00.9049.1000,ws-it090.corp.local,ws-it090,25-03-2025 17:03,CORP\john.beasley,16713662,12DF005B-0A5C-42C5-A0BB-D91317BED5AD,Operational
TB-IT19,2C:AC:1E:4E:35:D5,Win Srv 2022 Standard,FABRIKAM,10.1.31.32,K3H8TE4Z,11,5.00.9049.1000,tb-it19.fabrikam.local,tb-it19,26-03-2025 07:33,,16715149,,Operational
WS-IT657,61:94:21:FD:BD:1A,Windows Server 2019 Standard,CONTOSO,10.1.11.156,2UFUHOPK,6,5.00.9049.1000,ws-it657.contoso.local,ws-it657,20-04-2025 12:51,FABRIKAM\eric.griffin,16715722,62A59073-8BDD-4059-865F-159DB33B0989,Operational
LT-IT209,11:DA:C3:50:0E:BC,Win Srv 2022 Standard,CONTOSO,10.1.21.129,MHBWA8GJ,14,,lt-it209.contoso.local,lt-it209,20-04-2025 17:03,FABRIKAM\laura.espinoza,16705249,C0192174-82F8-4552-BA05-EA4FE0218E6C,Operational
,ED:BD:C9:E1:1B:F2,Windows Server 2019 Standard,CORP,10.1.11.155,LYA3W4WW,15,5.00.9049.1000,ws-it497.corp.local,ws-it497,14-04-2025 15:26,CORP\michelle.campbell,16790945,789DC7CD-6258-44F1-9F91-6CB6536BCAA9,Operational
TB-IT04,10:19:D4:C1:3A:47,Win Srv 2022 Standard,CORP,10.1.31.31,CV5DD4AR,13,5.00.9049.1000,tb-it04.corp.local,tb-it04,17-04-2025 15:00,CORP\cynthia.stewart,16734105,,Operational
WS-IT577,EC:CE:A2:45:40:20,Windows Server 2022 Std,FABRIKAM,10.1.11.154,7AVO3DZA,3,5.00.9040.1001,ws-it577.fabrikam.local,ws-it577,15-04-2025 09:29,CORP\jacob.aguilar,16785666,727457D0-DAD7-4477-9D99-4153B201E6B5,Operational
WS-IT417,20:5F:5E:18:0B:9A,Windows Server 2019 Standard,CONTOSO,10.1.11.153,TX6H6KO,15,5.00.9049.1000,ws-it417.contoso.local,ws-it417,23-03-2025 14:26,CORP\roberto.allen,16781930,D218EFBE-0DB4-49E9-B738-8EBE39351ED8,Operational
WS-IT220,C1:D8:89:9F:7D:59,Windows Server 2022 Std,FABRIKAM,10.1.11.151,1U004ZW,17,5.00.9040.1001,ws-it220.fabrikam.local,ws-it220,15-04-2025 12:24,CONTOSO\matthew.oconnell,,7849AADA-14F5-43FD-A95F-61DB593ECE85,Operational
WS-IT256,25:36:85:C4:08:7C,Windows Server 2019 Standard,CONTOSO,10.1.11.150,OEV15JL,7,5.00.9040.1001,ws-it256.contoso.local,ws-it256,12-04-2025 14:13,CORP\colleen.foster,16741226,1A295279-BF10-4BDF-88DD-254FB1D83367,Operational
WS-IT401,15:C8:C1:CF:0F:84,Windows Server 2022 Std,CORP,,PIPAIDSV,15,5.00.9040.1001,ws-it401.corp.local,ws-it401,28-03-2025 08:30,CONTOSO\christopher.garcia,16784818,91CF9710-EC40-4CA6-AFE7-3A92C3075221,Operational
WS-IT393,60:44:93:3D:60:A2,Win Srv 2022 Standard,WORKGROUP,10.1.11.148,GSDYCK1F,,5.00.9040.1001,WS-IT393,ws-it393,02-04-2025 10:35,FABRIKAM\melinda.turner,16791841,1E5FAADF-6C74-48CB-AD6F-B00FFE071023,Operational
LT-IT278,,Win Srv 2022 Standard,CONTOSO,10.1.21.126,PEZTPXB,10,5.00.9049.1000,lt-it278.contoso.local,lt-it278,23-03-2025 16:29,FABRIKAM\kelsey.lawson,16767366,F849EEB1-CEF4-4AC1-B85E-C5B1DECB04F3,Operational
SRV-SQL41,85:9A:BE:F3:18:84,Windows Server 2019 Standard,FABRIKAM,10.1.2.30,PMIAD7NXIR,17,5.00.9040.1001,,srv-sql41,14-04-2025 09:44,SYSTEM,16721891,0E05DBD8-04D1-4135-B221-581E2FEDC73D,Operational
WS-IT188,F9:54:CD:5E:AB:8B,Win Srv 2022 Standard,CORP,10.1.11.149,0LDOF253,3,5.00.9049.1000,ws-it188.corp.local,ws-it188,01-04-2025 14:46,FABRIKAM\mark.west,16761186,CF437BBC-AE81-4551-9C12-6ABF36078130,Operational
LT-IT037,40:AD:93:87:54:3F,Win Srv 2022 Standard,FABRIKAM,,MYTQB8M,14,5.00.9049.1000,lt-it037.fabrikam.local,lt-it037,18-04-2025 09:14,FABRIKAM\daisy.anderson,16795367,CC5EE1B7-EE1D-43AB-A0BE-FCCD1E68AAA2,Operational
WS-IT353,A5:55:87:D0:26:93,Win Srv 2022 Standard,CORP,10.1.11.146,AFA1FMB,6,5.00.9049.1000,ws-it353.corp.local,,18-04-2025 19:39,CORP\lance.jimenez,16723654,DF4A50BE-0FB6-4566-A42E-193B598D3512,Operational
WS-IT519,AC:3F:53:81:A1:22,Windows Server 2019 Standard,CONTOSO,10.1.11.145,T9OLZ5V7TY,15,5.00.9049.1000,ws-it519.contoso.local,ws-it519,,FABRIKAM\karen.ruiz,16765532,EC478054-529E-42C2-9CB2-F4DC3B5D88F5,Operational
TB-IT42,C5:E6:B4:1B:BD:0E,Windows Server 2019 Standard,FABRIKAM,10.1.31.30,Y0BQH7DI,11,,tb-it42.fabrikam.local,tb-it42,08-04-2025 18:57,CORP\michael.kirby,16720249,,Operational
