Hostname,MAC Address,IP Address,Subnet Mask,Default Gateway,DNS Servers,Domain Name,Lease Start Time,Lease End Time,Client Identifier,DHCP ServerIP,Boot File Name,Vendor Class ID
feel-process-996,e8:09:e4:76:fb:17,172.16.0.76,255.255.255.0,172.16.0.1,,enterprise.net,19-04-2025 14:23,24-04-2025 15:23,01:e8:09:e4:76:fb:17,172.16.0.2,bootx64.efi,Android-dhcp-13.0.0
system-moment-288,f3:0e:e9:79:2b:e5,172.16.0.200,255.255.255.0,172.16.0.1,"64.6.64.6, 64.6.65.6",internal.org,20-04-2025 08:29,26-04-2025 00:29,01:f3:0e:e9:79:2b:e5,172.16.0.2,undionly.kpxe,Linux-dhcp
season-bank-509,,10.10.10.233,255.255.255.0,10.10.10.1,"208.67.222.222, 208.67.220.220",example.com,17-04-2025 22:23,21-04-2025 08:23,01:0e:7b:ce:94:a7:cf,10.10.10.2,ipxe.efi,Android-dhcp-13.0.0
side-think-440,06:97:1c:b1:78:13,172.16.0.150,255.255.255.0,172.16.0.1,"8.8.8.8, 8.8.4.4",internal.org,19-04-2025 04:10,23-04-2025 07:10,01:06:97:1c:b1:78:13,172.16.0.2,pxeboot.0,Android-dhcp-13.0.0
nothing-article-866,7e:eb:5e:5c:8e:31,,255.255.255.0,172.16.0.1,"208.67.222.222, 208.67.220.220",company.local,18-04-2025 13:36,21-04-2025 17:36,01:7e:eb:5e:5c:8e:31,172.16.0.2,undionly.kpxe,DHCP-Client
agent-citizen-472,e5:52:f3:f0:56:4c,10.0.0.213,255.255.255.0,10.0.0.1,"1.1.1.1, 1.0.0.1",company.local,17-04-2025 14:04,18-04-2025 16:04,01:e5:52:f3:f0:56:4c,10.0.0.2,boot.wim,MSFT Windows 11
fight-store-451,3a:7e:f5:8d:7c:a9,10.0.0.56,255.255.255.0,10.0.0.1,"64.6.64.6, 64.6.65.6",example.com,21-04-2025 05:13,27-04-2025 15:13,01:3a:7e:f5:8d:7c:a9,10.0.0.2,pxeboot.0,udhcp-client
serious-budget-175,92:82:90:5e:f6:18,192.168.0.24,255.255.255.0,192.168.0.1,"64.6.64.6, 64.6.65.6",company.local,17-04-2025 22:26,24-04-2025 07:26,01:92:82:90:5e:f6:18,192.168.0.2,ipxe.efi,macOS
my-light-294,81:a6:3c:e6:e0:79,,255.255.255.0,10.0.0.1,"1.1.1.1, 1.0.0.1",example.com,21-04-2025 18:37,,01:81:a6:3c:e6:e0:79,10.0.0.2,ipxe.efi,Linux-dhcp
politics-human-504,8f:fb:49:89:4e:4e,10.10.10.172,255.255.255.0,10.10.10.1,"1.1.1.1, 1.0.0.1",company.local,20-04-2025 20:05,22-04-2025 13:05,01:8f:fb:49:89:4e:4e,10.10.10.2,undionly.kpxe,Windows 5.0
main-light-165,78:00:c4:50:be:42,172.30.0.178,255.255.0.0,172.30.0.1,"1.1.1.1, 1.0.0.1",example.com,18-04-2025 06:04,25-04-2025 03:04,01:78:00:c4:50:be:42,172.30.0.2,pxeboot.0,Android-dhcp-13.0.0
month-break-558,52:17:e6:70:3c:e8,10.0.0.123,255.255.255.0,10.0.0.1,"9.9.9.9, 149.112.112.112",example.com,17-04-2025 08:51,20-04-2025 14:51,01:52:17:e6:70:3c:e8,10.0.0.2,undionly.kpxe,GNU/Linux
thus-someone-948,96:77:ab:43:10:26,10.0.0.57,255.255.255.0,10.0.0.1,"64.6.64.6, 64.6.65.6",enterprise.net,18-04-2025 09:23,19-04-2025 11:23,01:96:77:ab:43:10:26,10.0.0.2,boot.wim,Windows 11
single-office-727,2a:2c:80:15:f4:40,10.10.10.75,255.255.255.0,10.10.10.1,"1.1.1.1, 1.0.0.1",corp.local,15-04-2025 22:09,22-04-2025 11:09,01:2a:2c:80:15:f4:40,10.10.10.2,undionly.kpxe,Windows 11
season-job-43,16:eb:be:e6:47:b1,10.10.10.217,255.255.255.0,,"64.6.64.6, 64.6.65.6",enterprise.net,16-04-2025 02:23,,01:16:eb:be:e6:47:b1,10.10.10.2,ipxe.efi,Android-DHCP
particularly-animal-77,2b:48:99:5e:6b:ae,10.0.0.24,255.255.255.0,10.0.0.1,,enterprise.net,16-04-2025 08:09,18-04-2025 05:09,01:2b:48:99:5e:6b:ae,10.0.0.2,ipxe.efi,Apple Device
writer-bank-149,d1:6b:07:a5:db:bb,10.0.0.51,255.255.255.0,10.0.0.1,"9.9.9.9, 149.112.112.112",example.com,,21-04-2025 17:13,01:d1:6b:07:a5:db:bb,10.0.0.2,bootx64.efi,Linux Device
senior-boy-437,b2:87:81:b1:45:ef,172.30.0.100,255.255.0.0,172.30.0.1,"64.6.64.6, 64.6.65.6",enterprise.net,21-04-2025 11:08,22-04-2025 16:08,01:b2:87:81:b1:45:ef,172.30.0.2,,udhcp Client
thus-whatever-459,cb:46:d0:e1:27:03,172.16.0.248,255.255.255.0,172.16.0.1,"64.6.64.6, 64.6.65.6",corp.local,20-04-2025 23:04,25-04-2025 01:04,01:cb:46:d0:e1:27:03,172.16.0.2,boot.wim,Apple Device
ten-push-140,28:b6:6d:fe:81:49,172.30.0.137,255.255.0.0,172.30.0.1,"208.67.222.222, 208.67.220.220",company.local,16-04-2025 00:53,22-04-2025 20:53,,172.30.0.2,boot.wim,Apple-Device
agent-heavy-439,26:8b:fb:ca:19:03,10.0.0.16,255.255.255.0,10.0.0.1,,company.local,16-04-2025 05:53,21-04-2025 16:53,01:26:8b:fb:ca:19:03,10.0.0.2,boot.wim,dhcpcd-6.11.5
fight-human-313,9a:80:82:16:a1:22,172.16.0.72,255.255.255.0,172.16.0.1,"64.6.64.6, 64.6.65.6",corp.local,18-04-2025 18:00,23-04-2025 08:00,,172.16.0.2,pxeboot.0,Apple-Device
want-moment-757,77:6b:5d:92:23:c7,192.168.0.182,255.255.255.0,192.168.0.1,,enterprise.net,18-04-2025 18:13,20-04-2025 12:13,01:77:6b:5d:92:23:c7,192.168.0.2,undionly.kpxe,Android-dhcp-13.0.0
hundred-bed-527,2f:c5:de:6d:ff:15,172.16.0.154,255.255.255.0,172.16.0.1,"8.8.8.8, 8.8.4.4",enterprise.net,16-04-2025 03:06,20-04-2025 06:06,01:2f:c5:de:6d:ff:15,172.16.0.2,pxeboot.0,Microsoft 6.0
paper-human-480,80:f9:6f:51:d2:17,172.30.0.92,255.255.0.0,172.30.0.1,"64.6.64.6, 64.6.65.6",internal.org,19-04-2025 21:52,21-04-2025 09:52,01:80:f9:6f:51:d2:17,172.30.0.2,,DHCP-Client
want-professional-139,69:67:d7:3f:00:aa,10.0.0.138,255.255.255.0,10.0.0.1,"64.6.64.6, 64.6.65.6",corp.local,20-04-2025 15:49,25-04-2025 12:49,01:69:67:d7:3f:00:aa,10.0.0.2,bootx64.efi,MSFT 5.0
sea-feeling-681,20:3d:3d:fa:ee:2a,10.10.10.170,255.255.255.0,10.10.10.1,"64.6.64.6, 64.6.65.6",,21-04-2025 02:02,26-04-2025 13:02,01:20:3d:3d:fa:ee:2a,10.10.10.2,pxeboot.0,Win 6.0
agent-political-428,12:d2:64:42:2b:7e,192.168.0.162,255.255.255.0,192.168.0.1,,corp.local,,23-04-2025 05:45,01:12:d2:64:42:2b:7e,192.168.0.2,boot.wim,udhcp 1.24.1
possible-edge-35,65:9f:2f:f9:89:0b,10.10.10.215,255.255.255.0,10.10.10.1,"208.67.222.222, 208.67.220.220",example.com,16-04-2025 16:50,18-04-2025 14:50,01:65:9f:2f:f9:89:0b,10.10.10.2,bootx64.efi,dhcpcd
plan-article-783,fe:81:49:23:4e:b1,172.16.0.45,255.255.255.0,172.16.0.1,"64.6.64.6, 64.6.65.6",corp.local,21-04-2025 13:07,24-04-2025 05:07,01:fe:81:49:23:4e:b1,172.16.0.2,bootx64.efi,Win 10
also-full-217,5d:e9:5d:19:73:48,172.30.0.249,255.255.0.0,172.30.0.1,"9.9.9.9, 149.112.112.112",internal.org,20-04-2025 12:08,24-04-2025 23:08,01:5d:e9:5d:19:73:48,172.30.0.2,bootx64.efi,Microsoft Windows 6.0
although-family-250,75:ba:41:f2:a4:22,172.30.0.254,255.255.0.0,172.30.0.1,"9.9.9.9, 149.112.112.112",enterprise.net,19-04-2025 08:32,22-04-2025 13:32,01:75:ba:41:f2:a4:22,172.30.0.2,pxeboot.0,DHCP Client
hit-learn-852,7c:6d:bd:55:d8:23,10.10.10.103,255.255.255.0,10.10.10.1,"9.9.9.9, 149.112.112.112",company.local,17-04-2025 07:45,22-04-2025 11:45,01:7c:6d:bd:55:d8:23,,bootx64.efi,Microsoft Windows 6.0
according-within-709,1f:e6:fb:26:b2:2d,192.168.0.98,255.255.255.0,192.168.0.1,"8.8.8.8, 8.8.4.4",corp.local,18-04-2025 11:47,22-04-2025 12:47,01:1f:e6:fb:26:b2:2d,192.168.0.2,ipxe.efi,Microsoft Windows 5.0
main-early-120,de:e9:c5:e6:45:a4,172.30.0.237,255.255.0.0,172.30.0.1,"208.67.222.222, 208.67.220.220",corp.local,20-04-2025 13:53,23-04-2025 19:53,,172.30.0.2,pxeboot.0,Android OS
direction-not-546,9d:6d:9c:45:ff:ae,,255.255.255.0,10.10.10.1,"9.9.9.9, 149.112.112.112",example.com,17-04-2025 07:19,23-04-2025 06:19,01:9d:6d:9c:45:ff:ae,10.10.10.2,bootx64.efi,Linux Device
my-paper-203,76:6d:83:dd:49:f1,172.30.0.4,255.255.0.0,172.30.0.1,"8.8.8.8, 8.8.4.4",enterprise.net,16-04-2025 18:42,20-04-2025 09:42,01:76:6d:83:dd:49:f1,172.30.0.2,boot.wim,Microsoft Windows 5.0
woman-human-599,13:34:d0:f3:b4:bf,10.0.0.58,255.255.255.0,10.0.0.1,"9.9.9.9, 149.112.112.112",enterprise.net,16-04-2025 00:45,18-04-2025 17:45,01:13:34:d0:f3:b4:bf,10.0.0.2,,GNU/Linux
technology-miss-387,57:d2:9e:19:1e:dd,172.16.0.198,255.255.255.0,172.16.0.1,"8.8.8.8, 8.8.4.4",enterprise.net,21-04-2025 21:23,25-04-2025 07:23,01:57:d2:9e:19:1e:dd,172.16.0.2,bootx64.efi,Linux-dhcp
station-full-96,5c:d1:33:16:f5:53,10.0.0.3,255.255.255.0,10.0.0.1,"208.67.222.222, 208.67.220.220",example.com,17-04-2025 19:57,20-04-2025 13:57,01:5c:d1:33:16:f5:53,10.0.0.2,undionly.kpxe,udhcp 1.24.1
develop-sort-309,af:99:03:3a:cc:2d,10.0.0.136,255.255.255.0,10.0.0.1,"64.6.64.6, 64.6.65.6",company.local,18-04-2025 15:57,22-04-2025 00:57,01:af:99:03:3a:cc:2d,10.0.0.2,undionly.kpxe,MSFT Windows 11
rather-put-383,ed:83:5f:da:ad:e3,10.0.0.111,255.255.255.0,10.0.0.1,"208.67.222.222, 208.67.220.220",company.local,22-04-2025 12:32,23-04-2025 13:32,01:ed:83:5f:da:ad:e3,10.0.0.2,,Microsoft Windows 6.0
order-so-76,,,255.255.255.0,10.10.10.1,"208.67.222.222, 208.67.220.220",company.local,16-04-2025 09:53,17-04-2025 09:53,01:0d:e8:cf:87:ee:eb,10.10.10.2,ipxe.efi,Windows 6.0
develop-boy-682,f6:56:02:88:63:b5,172.30.0.252,255.255.0.0,172.30.0.1,"1.1.1.1, 1.0.0.1",internal.org,20-04-2025 20:16,27-04-2025 20:16,01:f6:56:02:88:63:b5,172.30.0.2,bootx64.efi,Linux OS
watch-office-417,da:41:1a:0d:9c:9d,10.10.10.63,255.255.255.0,10.10.10.1,"1.1.1.1, 1.0.0.1",example.com,20-04-2025 12:05,25-04-2025 07:05,01:da:41:1a:0d:9c:9d,10.10.10.2,boot.wim,udhcp-client
while-beat-488,8d:fb:9e:aa:41:14,172.16.0.170,255.255.255.0,172.16.0.1,"8.8.8.8, 8.8.4.4",example.com,,,01:8d:fb:9e:aa:41:14,172.16.0.2,undionly.kpxe,Microsoft Windows 11
meet-work-382,c3:7f:58:bb:29:da,192.168.0.253,255.255.255.0,192.168.0.1,"9.9.9.9, 149.112.112.112",company.local,15-04-2025 15:22,20-04-2025 18:22,01:c3:7f:58:bb:29:da,192.168.0.2,,udhcp
senior-identify-957,ed:c1:27:ca:6f:b1,10.0.0.104,255.255.255.0,10.0.0.1,"64.6.64.6, 64.6.65.6",corp.local,19-04-2025 13:13,25-04-2025 12:13,01:ed:c1:27:ca:6f:b1,10.0.0.2,pxeboot.0,
want-TV-730,8b:9b:ae:49:03:69,192.168.0.122,255.255.255.0,192.168.0.1,"9.9.9.9, 149.112.112.112",corp.local,18-04-2025 10:33,22-04-2025 19:33,01:8b:9b:ae:49:03:69,192.168.0.2,bootx64.efi,MS Win 10
appear-modern-928,,172.30.0.97,255.255.0.0,172.30.0.1,"208.67.222.222, 208.67.220.220",example.com,16-04-2025 13:51,21-04-2025 10:51,01:b6:c9:ea:80:93:43,,bootx64.efi,DHCP-Client
same-rather-488,19:4e:99:14:7d:be,10.10.10.31,255.255.255.0,10.10.10.1,"64.6.64.6, 64.6.65.6",enterprise.net,22-04-2025 00:31,26-04-2025 02:31,01:19:4e:99:14:7d:be,10.10.10.2,ipxe.efi,Windows 6.0
blue-sort-528,7b:bd:09:16:89:0b,192.168.0.115,255.255.255.0,192.168.0.1,"208.67.222.222, 208.67.220.220",company.local,19-04-2025 09:55,20-04-2025 10:55,01:7b:bd:09:16:89:0b,192.168.0.2,boot.wim,Windows 5.0
some-doctor-360,25:56:d3:2a:ce:99,10.0.0.46,255.255.255.0,10.0.0.1,,corp.local,17-04-2025 10:41,23-04-2025 03:41,01:25:56:d3:2a:ce:99,10.0.0.2,undionly.kpxe,GNU/Linux
senior-rather-338,af:2b:11:d8:69:69,192.168.0.133,255.255.255.0,192.168.0.1,"208.67.222.222, 208.67.220.220",example.com,17-04-2025 13:55,21-04-2025 16:55,01:af:2b:11:d8:69:69,192.168.0.2,bootx64.efi,DHCP Client
station-book-957,29:50:6c:51:77:4c,172.30.0.176,255.255.0.0,172.30.0.1,"64.6.64.6, 64.6.65.6",corp.local,18-04-2025 06:12,23-04-2025 01:12,01:29:50:6c:51:77:4c,172.30.0.2,pxeboot.0,Microsoft Windows 11
learn-human-425,0a:f1:35:84:7c:f0,192.168.0.233,,192.168.0.1,"208.67.222.222, 208.67.220.220",internal.org,22-04-2025 05:43,,01:0a:f1:35:84:7c:f0,192.168.0.2,,Microsoft 5.0
particularly-company-674,b5:23:10:c7:a7:4a,10.10.10.204,255.255.255.0,10.10.10.1,"64.6.64.6, 64.6.65.6",enterprise.net,17-04-2025 04:41,,01:b5:23:10:c7:a7:4a,10.10.10.2,boot.wim,
miss-moment-789,ce:6b:8c:82:a7:cd,10.10.10.129,255.255.255.0,10.10.10.1,"8.8.8.8, 8.8.4.4",,20-04-2025 17:22,24-04-2025 12:22,01:ce:6b:8c:82:a7:cd,10.10.10.2,undionly.kpxe,Win 10
thus-so-594,56:4c:b9:5b:45:b3,192.168.0.111,255.255.255.0,192.168.0.1,"1.1.1.1, 1.0.0.1",example.com,19-04-2025 04:35,24-04-2025 19:35,01:56:4c:b9:5b:45:b3,192.168.0.2,boot.wim,MS Win 10
worry-bed-699,c9:2c:45:7a:d0:c5,10.0.0.254,255.255.255.0,,"8.8.8.8, 8.8.4.4",enterprise.net,17-04-2025 19:25,21-04-2025 14:25,01:c9:2c:45:7a:d0:c5,10.0.0.2,ipxe.efi,MS Win 10
paper-the-625,,172.16.0.133,255.255.255.0,172.16.0.1,"1.1.1.1, 1.0.0.1",internal.org,20-04-2025 00:38,21-04-2025 18:38,01:46:8b:6e:a0:ff:f3,172.16.0.2,,DHCP Client
standard-office-908,96:8f:cb:46:d0:e1,172.16.0.5,255.255.255.0,172.16.0.1,"1.1.1.1, 1.0.0.1",enterprise.net,17-04-2025 00:41,19-04-2025 07:41,01:96:8f:cb:46:d0:e1,172.16.0.2,undionly.kpxe,Android Device
ten-on-161,6e:8f:c5:b4:cf:20,172.30.0.243,255.255.0.0,172.30.0.1,"64.6.64.6, 64.6.65.6",,20-04-2025 07:27,21-04-2025 13:27,01:6e:8f:c5:b4:cf:20,172.30.0.2,undionly.kpxe,Android 13
standard-on-322,9e:15:5c:a2:18:5d,10.10.10.224,255.255.255.0,,"8.8.8.8, 8.8.4.4",enterprise.net,19-04-2025 00:00,22-04-2025 18:00,01:9e:15:5c:a2:18:5d,10.10.10.2,,MSFT Windows 11
fund-theory-200,a0:f1:11:e2:97:f6,172.30.0.66,255.255.0.0,172.30.0.1,"9.9.9.9, 149.112.112.112",company.local,19-04-2025 10:13,24-04-2025 23:13,01:a0:f1:11:e2:97:f6,172.30.0.2,ipxe.efi,
gun-contain-634,02:71:54:d1:0a:b0,10.0.0.202,255.255.255.0,10.0.0.1,"9.9.9.9, 149.112.112.112",internal.org,21-04-2025 18:20,28-04-2025 06:20,01:02:71:54:d1:0a:b0,10.0.0.2,undionly.kpxe,dhcpcd
article-professor-54,8b:6a:b6:4a:c0:7a,10.0.0.223,255.255.255.0,10.0.0.1,"1.1.1.1, 1.0.0.1",internal.org,22-04-2025 01:32,27-04-2025 15:32,01:8b:6a:b6:4a:c0:7a,10.0.0.2,boot.wim,Microsoft Windows 5.0
identify-believe-950,52:32:03:21:2f:83,10.10.10.107,255.255.255.0,10.10.10.1,"8.8.8.8, 8.8.4.4",enterprise.net,16-04-2025 00:14,18-04-2025 15:14,01:52:32:03:21:2f:83,10.10.10.2,,iOS Device
hundred-class-403,e4:4e:a1:67:f2:66,172.30.0.166,255.255.0.0,172.30.0.1,"64.6.64.6, 64.6.65.6",example.com,17-04-2025 00:46,18-04-2025 21:46,01:e4:4e:a1:67:f2:66,172.30.0.2,undionly.kpxe,MSFT Windows 11
occur-close-249,be:49:ab:ca:7b:26,10.0.0.95,255.255.255.0,10.0.0.1,"1.1.1.1, 1.0.0.1",corp.local,21-04-2025 02:44,24-04-2025 02:44,01:be:49:ab:ca:7b:26,10.0.0.2,pxeboot.0,MSFT 6.0
politics-series-944,89:19:67:a6:dc:42,10.0.0.92,255.255.255.0,10.0.0.1,"208.67.222.222, 208.67.220.220",enterprise.net,20-04-2025 21:21,24-04-2025 17:21,01:89:19:67:a6:dc:42,10.0.0.2,ipxe.efi,Win 11
responsibility-bank-794,,10.0.0.47,255.255.255.0,10.0.0.1,"9.9.9.9, 149.112.112.112",corp.local,19-04-2025 10:22,21-04-2025 23:22,01:39:50:30:bc:ce:cd,10.0.0.2,,iOS Device
blue-identify-493,ac:cb:42:51:59:b0,10.0.0.228,255.255.255.0,10.0.0.1,"1.1.1.1, 1.0.0.1",company.local,16-04-2025 21:34,19-04-2025 03:34,01:ac:cb:42:51:59:b0,10.0.0.2,undionly.kpxe,dhcpcd-6.11.5
like-not-960,76:4c:75:f2:66:a2,192.168.0.82,255.255.255.0,192.168.0.1,"9.9.9.9, 149.112.112.112",corp.local,19-04-2025 08:42,22-04-2025 13:42,01:76:4c:75:f2:66:a2,192.168.0.2,ipxe.efi,udhcp
population-boy-20,,192.168.0.252,255.255.255.0,192.168.0.1,"64.6.64.6, 64.6.65.6",example.com,17-04-2025 08:30,18-04-2025 18:30,01:0c:69:7a:99:01:08,192.168.0.2,bootx64.efi,Microsoft 6.0
appear-few-123,8c:79:e6:67:37:99,192.168.0.80,255.255.255.0,192.168.0.1,"64.6.64.6, 64.6.65.6",internal.org,21-04-2025 01:04,24-04-2025 22:04,01:8c:79:e6:67:37:99,192.168.0.2,bootx64.efi,dhcp-client
writer-on-925,b4:70:22:38:f5:45,172.30.0.154,255.255.0.0,172.30.0.1,"8.8.8.8, 8.8.4.4",internal.org,20-04-2025 03:02,23-04-2025 10:02,01:b4:70:22:38:f5:45,172.30.0.2,boot.wim,Microsoft Windows 10
population-thing-320,e4:94:c6:51:4d:1c,172.30.0.80,,172.30.0.1,"9.9.9.9, 149.112.112.112",enterprise.net,19-04-2025 16:53,23-04-2025 01:53,01:e4:94:c6:51:4d:1c,172.30.0.2,pxeboot.0,macOS
reason-contain-985,3b:8f:a4:3a:6f:09,192.168.0.64,255.255.255.0,192.168.0.1,"1.1.1.1, 1.0.0.1",enterprise.net,16-04-2025 20:16,23-04-2025 16:16,01:3b:8f:a4:3a:6f:09,192.168.0.2,undionly.kpxe,Win 10
choice-nor-997,bc:06:9d:82:27:cb,172.16.0.105,255.255.255.0,172.16.0.1,"208.67.222.222, 208.67.220.220",internal.org,21-04-2025 05:11,26-04-2025 01:11,01:bc:06:9d:82:27:cb,172.16.0.2,boot.wim,Microsoft Windows 10
develop-edge-903,f6:45:f9:a3:35:e2,172.16.0.68,255.255.255.0,172.16.0.1,"9.9.9.9, 149.112.112.112",corp.local,18-04-2025 15:12,21-04-2025 06:12,01:f6:45:f9:a3:35:e2,172.16.0.2,pxeboot.0,MSFT Windows 10
science-force-475,0e:c1:a6:47:af:61,10.10.10.156,255.255.255.0,10.10.10.1,"208.67.222.222, 208.67.220.220",company.local,20-04-2025 23:32,23-04-2025 05:32,01:0e:c1:a6:47:af:61,10.10.10.2,,MSFT 5.0
occur-surface-594,59:b2:cd:35:5b:e6,172.30.0.188,255.255.0.0,,"9.9.9.9, 149.112.112.112",company.local,16-04-2025 12:40,18-04-2025 21:40,01:59:b2:cd:35:5b:e6,172.30.0.2,ipxe.efi,
main-book-406,,172.16.0.92,255.255.255.0,172.16.0.1,"64.6.64.6, 64.6.65.6",internal.org,22-04-2025 11:04,27-04-2025 21:04,01:c1:58:1f:e6:fb:26,172.16.0.2,bootx64.efi,Microsoft 6.0
choice-TV-705,b4:92:1f:6b:75:0e,10.10.10.181,255.255.255.0,10.10.10.1,"64.6.64.6, 64.6.65.6",enterprise.net,,27-04-2025 04:28,,10.10.10.2,bootx64.efi,udhcp
president-beat-596,cd:cf:7f:3c:38:02,192.168.0.150,255.255.255.0,192.168.0.1,"1.1.1.1, 1.0.0.1",corp.local,18-04-2025 04:57,19-04-2025 07:57,01:cd:cf:7f:3c:38:02,192.168.0.2,undionly.kpxe,Linux Device
create-learn-273,27:44:a7:41:62:de,172.16.0.166,255.255.255.0,172.16.0.1,"64.6.64.6, 64.6.65.6",enterprise.net,19-04-2025 20:28,20-04-2025 21:28,01:27:44:a7:41:62:de,172.16.0.2,bootx64.efi,Windows 5.0
sure-point-503,b7:b0:4b:44:7b:6b,10.10.10.121,255.255.255.0,10.10.10.1,,example.com,21-04-2025 15:26,23-04-2025 06:26,01:b7:b0:4b:44:7b:6b,10.10.10.2,pxeboot.0,Android Device
while-animal-839,9d:6b:e0:3b:bb:3b,172.16.0.206,255.255.255.0,172.16.0.1,"8.8.8.8, 8.8.4.4",company.local,18-04-2025 03:18,20-04-2025 12:18,01:9d:6b:e0:3b:bb:3b,172.16.0.2,undionly.kpxe,DHCP Client
nothing-sort-813,d0:a4:ff:73:85:59,10.10.10.76,255.255.255.0,10.10.10.1,"208.67.222.222, 208.67.220.220",corp.local,17-04-2025 07:11,23-04-2025 03:11,01:d0:a4:ff:73:85:59,10.10.10.2,undionly.kpxe,MSFT 5.0
side-whatever-762,9a:4f:5b:5a:04:2d,10.0.0.65,255.255.255.0,,"9.9.9.9, 149.112.112.112",corp.local,21-04-2025 18:26,25-04-2025 17:26,01:9a:4f:5b:5a:04:2d,10.0.0.2,ipxe.efi,udhcp 1.24.1
drug-series-89,29:80:3f:d6:12:a7,10.0.0.246,255.255.255.0,10.0.0.1,"8.8.8.8, 8.8.4.4",corp.local,20-04-2025 01:12,24-04-2025 20:12,01:29:80:3f:d6:12:a7,10.0.0.2,,Apple Device
note-modern-672,3d:26:d1:48:b2:73,10.10.10.209,255.255.255.0,10.10.10.1,"9.9.9.9, 149.112.112.112",company.local,17-04-2025 19:13,22-04-2025 10:13,01:3d:26:d1:48:b2:73,10.10.10.2,ipxe.efi,MS Win 11
serious-stand-758,3a:91:c9:9c:1e:db,10.0.0.154,255.255.255.0,10.0.0.1,"8.8.8.8, 8.8.4.4",enterprise.net,15-04-2025 14:47,18-04-2025 22:47,01:3a:91:c9:9c:1e:db,10.0.0.2,,Microsoft 6.0
according-east-785,85:6f:db:96:b7:4d,10.0.0.163,255.255.255.0,10.0.0.1,"208.67.222.222, 208.67.220.220",enterprise.net,16-04-2025 20:13,19-04-2025 23:13,01:85:6f:db:96:b7:4d,,bootx64.efi,Win 11
occur-family-263,cd:56:20:25:ce:83,172.30.0.246,255.255.0.0,172.30.0.1,"1.1.1.1, 1.0.0.1",company.local,21-04-2025 18:46,26-04-2025 05:46,01:cd:56:20:25:ce:83,172.30.0.2,ipxe.efi,Microsoft 5.0
although-force-983,68:fa:17:3d:26:d1,172.16.0.31,255.255.255.0,172.16.0.1,"9.9.9.9, 149.112.112.112",internal.org,22-04-2025 05:04,28-04-2025 10:04,01:68:fa:17:3d:26:d1,172.16.0.2,undionly.kpxe,udhcp-1.24.1
maintain-responsibility-652,ee:e0:85:0b:fa:8b,172.30.0.195,255.255.0.0,172.30.0.1,"208.67.222.222, 208.67.220.220",company.local,19-04-2025 19:43,21-04-2025 13:43,01:ee:e0:85:0b:fa:8b,172.30.0.2,,DHCP Client
appear-staff-534,3c:69:cb:79:8f:4c,10.10.10.35,255.255.255.0,10.10.10.1,"8.8.8.8, 8.8.4.4",corp.local,15-04-2025 19:37,17-04-2025 13:37,01:3c:69:cb:79:8f:4c,10.10.10.2,,Linux-dhcp
learn-safe-397,4a:de:da:60:87:91,,255.255.255.0,172.16.0.1,"64.6.64.6, 64.6.65.6",example.com,21-04-2025 13:00,22-04-2025 16:00,01:4a:de:da:60:87:91,172.16.0.2,,Microsoft Windows 5.0
miss-edge-723,8e:7d:29:80:3f:d6,10.10.10.131,255.255.255.0,10.10.10.1,"208.67.222.222, 208.67.220.220",company.local,18-04-2025 04:24,21-04-2025 02:24,01:8e:7d:29:80:3f:d6,10.10.10.2,undionly.kpxe,Windows 5.0
main-safe-829,c7:0d:e2:e1:ec:17,10.0.0.183,255.255.255.0,10.0.0.1,,company.local,21-04-2025 12:49,22-04-2025 22:49,01:c7:0d:e2:e1:ec:17,10.0.0.2,bootx64.efi,udhcp-client
black-office-512,8e:b7:47:68:7f:58,172.16.0.238,255.255.255.0,172.16.0.1,"64.6.64.6, 64.6.65.6",company.local,16-04-2025 09:49,17-04-2025 15:49,01:8e:b7:47:68:7f:58,172.16.0.2,boot.wim,macOS
sea-professional-104,5b:e6:81:37:01:9d,10.10.10.165,255.255.255.0,10.10.10.1,"1.1.1.1, 1.0.0.1",internal.org,,25-04-2025 14:40,01:5b:e6:81:37:01:9d,10.10.10.2,undionly.kpxe,Windows 10
responsibility-traditional-641,96:ad:ee:41:24:f2,192.168.0.225,255.255.255.0,192.168.0.1,"8.8.8.8, 8.8.4.4",,18-04-2025 11:04,21-04-2025 16:04,01:96:ad:ee:41:24:f2,192.168.0.2,pxeboot.0,Microsoft 6.0
thus-gas-385,b7:cc:e1:0e:aa:f7,192.168.0.169,,192.168.0.1,"208.67.222.222, 208.67.220.220",example.com,18-04-2025 13:39,19-04-2025 17:39,01:b7:cc:e1:0e:aa:f7,192.168.0.2,ipxe.efi,udhcp Client
begin-traditional-292,18:91:90:ff:55:a3,192.168.0.39,255.255.255.0,192.168.0.1,"9.9.9.9, 149.112.112.112",example.com,20-04-2025 05:34,,01:18:91:90:ff:55:a3,192.168.0.2,pxeboot.0,DHCP Client
blue-develop-134,de:78:4a:16:87:cd,192.168.0.117,255.255.255.0,192.168.0.1,"9.9.9.9, 149.112.112.112",enterprise.net,18-04-2025 18:31,25-04-2025 18:31,01:de:78:4a:16:87:cd,,undionly.kpxe,DHCP Client
gun-break-179,da:ad:e3:f3:a0:1c,172.16.0.159,255.255.255.0,172.16.0.1,"64.6.64.6, 64.6.65.6",enterprise.net,22-04-2025 02:24,25-04-2025 22:24,01:da:ad:e3:f3:a0:1c,172.16.0.2,boot.wim,udhcp
